age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
35;technician;married;tertiary;no;6622;no;no;unknown;13;oct;1166;4;-1;3;unknown;no
76;blue-collar;single;tertiary;no;2683;yes;no;unknown;17;apr;213;4;-1;6;unknown;no
34;unemployed;married;secondary;no;1365;yes;no;cellular;28;dec;2352;19;-1;3;unknown;yes
31;management;single;primary;no;2299;yes;no;cellular;25;apr;1437;24;-1;0;unknown;yes
48;retired;married;secondary;no;1733;no;no;unknown;20;dec;1752;22;-1;3;unknown;no
41;services;married;secondary;no;-335;no;yes;cellular;18;jul;344;23;160;1;unknown;no
77;services;married;tertiary;no;-1140;no;no;unknown;4;jun;743;16;-1;4;unknown;no
62;management;married;secondary;no;9681;yes;no;cellular;15;oct;1621;25;-1;1;unknown;yes
20;management;married;tertiary;no;14520;yes;yes;cellular;2;mar;2541;8;-1;1;unknown;no
54;admin.;single;secondary;no;9424;yes;no;cellular;6;aug;1704;19;383;3;unknown;yes
60;admin.;married;secondary;no;3786;no;yes;cellular;22;dec;1922;20;-1;6;unknown;no
57;housemaid;divorced;secondary;no;7345;yes;no;cellular;27;may;1148;1;-1;2;unknown;yes
72;entrepreneur;divorced;secondary;no;9598;yes;yes;cellular;23;feb;2888;4;-1;6;unknown;no
56;management;married;secondary;no;6325;no;no;cellular;9;oct;2455;12;-1;8;failure;no
32;blue-collar;divorced;secondary;no;2378;yes;no;cellular;11;mar;1259;25;330;2;other;no
21;services;married;secondary;no;9045;no;no;unknown;25;jul;656;21;-1;3;unknown;yes
42;technician;married;secondary;no;1730;yes;yes;unknown;20;oct;616;19;-1;0;failure;yes
30;technician;married;secondary;no;9684;yes;no;cellular;16;sep;2391;2;-1;6;unknown;yes
50;management;married;secondary;no;4122;no;no;cellular;25;jan;775;6;-1;0;unknown;no
33;services;married;secondary;no;-205;yes;no;cellular;8;dec;1669;20;-1;2;unknown;yes
59;technician;divorced;primary;no;8041;yes;no;cellular;28;jun;2111;22;-1;8;unknown;no
83;management;married;secondary;no;6187;yes;yes;cellular;17;nov;2007;3;-1;4;unknown;no
72;blue-collar;married;secondary;no;2840;yes;yes;unknown;23;sep;501;3;-1;9;failure;yes
59;technician;single;secondary;no;8919;no;no;cellular;23;jul;1659;1;-1;9;unknown;no
51;management;married;secondary;no;1726;yes;no;telephone;26;mar;606;9;-1;1;unknown;no
47;management;married;tertiary;no;-1741;no;no;unknown;4;jul;429;7;-1;8;unknown;no
30;blue-collar;single;secondary;no;-157;yes;no;cellular;7;dec;1004;9;-1;5;unknown;yes
30;admin.;married;primary;no;11754;no;no;cellular;11;feb;1269;27;-1;8;failure;yes
35;technician;married;secondary;no;280;yes;no;cellular;27;oct;1612;1;-1;3;unknown;no
49;retired;married;secondary;no;5796;no;no;cellular;11;feb;93;8;77;5;unknown;no
56;entrepreneur;married;secondary;no;2567;yes;no;cellular;11;jan;2362;18;-1;6;failure;no
63;blue-collar;divorced;tertiary;no;7300;yes;no;cellular;26;mar;2200;3;-1;5;failure;no
46;management;single;tertiary;no;-745;no;no;cellular;26;jan;1263;17;-1;3;unknown;no
79;retired;married;primary;no;4462;yes;no;cellular;21;aug;2187;7;-1;7;unknown;no
79;blue-collar;married;tertiary;no;8432;yes;no;cellular;21;nov;1620;28;-1;5;unknown;no
74;technician;married;primary;no;12942;yes;no;cellular;15;aug;215;11;-1;1;unknown;no
33;admin.;divorced;secondary;no;10150;yes;no;cellular;5;apr;2841;5;331;5;unknown;no
73;housemaid;married;tertiary;no;1371;yes;yes;cellular;6;jan;369;13;-1;0;unknown;no
27;services;married;tertiary;no;5620;yes;no;cellular;23;feb;971;11;-1;8;unknown;no
47;blue-collar;single;secondary;no;932;no;no;unknown;5;feb;2288;3;-1;9;unknown;no
42;technician;divorced;secondary;no;7778;no;no;unknown;9;feb;980;13;-1;6;unknown;no
22;services;married;secondary;no;8304;no;no;cellular;30;sep;1558;20;341;7;unknown;yes
82;technician;married;secondary;no;6119;yes;no;cellular;28;jul;2368;28;-1;3;unknown;yes
66;blue-collar;married;primary;no;12557;yes;yes;unknown;11;sep;2092;28;-1;7;unknown;yes
20;blue-collar;married;secondary;no;12407;no;no;cellular;25;oct;613;26;-1;0;unknown;yes
62;blue-collar;single;secondary;no;2983;yes;no;cellular;30;oct;283;6;-1;3;unknown;no
31;management;single;secondary;no;521;no;no;unknown;23;feb;1920;22;-1;5;unknown;yes
47;services;single;primary;no;14402;yes;no;cellular;26;may;2034;15;208;9;unknown;no
85;technician;married;tertiary;no;14343;yes;no;cellular;3;jan;1814;2;9;6;unknown;no
35;services;married;primary;no;-1217;no;no;unknown;20;feb;1235;23;6;2;failure;no
79;technician;married;tertiary;no;7898;no;no;cellular;4;apr;671;28;-1;9;unknown;no
54;services;married;secondary;no;14798;no;yes;unknown;23;oct;2134;29;-1;9;unknown;yes
42;blue-collar;single;secondary;no;6555;no;no;cellular;15;jan;1482;2;-1;1;failure;yes
65;blue-collar;married;tertiary;no;8767;no;no;cellular;18;dec;2230;25;51;8;unknown;yes
82;services;married;secondary;no;-897;yes;no;cellular;27;aug;1351;14;-1;0;success;yes
70;blue-collar;married;secondary;no;3309;no;no;unknown;5;jun;2346;2;-1;9;unknown;no
90;admin.;married;secondary;no;-829;no;no;cellular;11;jan;2445;5;277;0;unknown;no
32;management;married;secondary;no;6634;no;no;cellular;11;sep;13;16;-1;9;unknown;no
66;technician;single;secondary;no;4408;yes;no;unknown;4;jan;2147;8;318;1;unknown;no
85;admin.;married;secondary;no;10135;no;no;cellular;16;nov;755;8;-1;4;unknown;no
29;technician;single;tertiary;no;11710;yes;no;cellular;26;apr;168;29;-1;0;unknown;no
76;technician;married;secondary;no;4636;yes;no;cellular;11;may;2279;11;75;5;unknown;no
54;management;married;primary;no;589;yes;no;telephone;25;nov;1134;13;-1;7;unknown;no
78;admin.;divorced;tertiary;no;8031;yes;yes;unknown;1;sep;2661;15;310;9;unknown;no
60;blue-collar;married;secondary;no;7695;yes;yes;cellular;26;dec;728;4;-1;1;unknown;yes
87;services;single;secondary;no;13527;no;no;cellular;13;feb;239;23;171;4;failure;no
56;services;married;secondary;no;3722;no;no;cellular;30;dec;2287;8;-1;2;unknown;yes
73;technician;married;secondary;no;11402;yes;yes;cellular;19;sep;2780;16;-1;1;unknown;yes
80;retired;single;secondary;no;-1159;no;no;cellular;6;dec;269;16;-1;5;unknown;no
63;blue-collar;divorced;secondary;no;-1355;yes;yes;telephone;27;jan;2587;24;392;0;failure;no
28;blue-collar;single;primary;no;6215;yes;no;unknown;20;apr;1309;21;-1;7;unknown;no
79;services;married;unknown;no;14390;yes;no;unknown;19;nov;2382;10;-1;5;failure;no
94;blue-collar;married;tertiary;no;1701;no;no;cellular;6;jul;1589;2;-1;3;unknown;no
42;entrepreneur;single;secondary;no;11908;yes;no;cellular;13;apr;442;18;-1;4;other;no
88;management;single;tertiary;yes;7463;yes;no;cellular;11;aug;724;21;-1;1;unknown;no
69;admin.;married;secondary;no;10453;yes;no;cellular;19;jul;907;16;-1;7;unknown;no
21;blue-collar;married;primary;no;10715;no;no;cellular;7;jun;1526;4;-1;5;unknown;yes
76;management;single;secondary;no;3630;no;no;cellular;12;may;2417;20;152;5;unknown;yes
89;blue-collar;married;primary;no;13902;yes;no;telephone;16;oct;1143;19;-1;2;failure;no
37;blue-collar;married;tertiary;no;556;yes;no;cellular;1;mar;74;25;-1;0;unknown;no
80;services;single;secondary;no;5387;no;no;unknown;25;aug;2470;8;-1;7;unknown;no
71;technician;married;secondary;no;7858;no;no;cellular;15;apr;69;20;130;6;unknown;no
91;blue-collar;married;primary;no;11630;yes;no;cellular;13;aug;2882;23;251;0;unknown;no
74;technician;single;secondary;no;2661;no;no;cellular;10;jan;744;8;-1;7;unknown;no
58;management;married;secondary;no;1801;no;no;cellular;18;nov;2318;14;-1;9;unknown;no
20;management;single;tertiary;no;5413;yes;no;unknown;4;feb;131;16;-1;1;unknown;no
23;technician;married;tertiary;no;10071;no;no;cellular;22;feb;1121;6;-1;7;unknown;no
22;services;married;secondary;no;8856;yes;no;unknown;6;dec;101;18;-1;4;failure;no
22;technician;married;secondary;no;9087;no;no;cellular;27;jun;1190;8;-1;7;unknown;no
71;blue-collar;divorced;secondary;no;6187;yes;no;cellular;8;may;1128;19;-1;5;unknown;no
64;admin.;married;tertiary;no;14686;yes;yes;cellular;24;oct;1989;4;-1;1;unknown;yes
66;technician;married;secondary;no;11805;no;no;unknown;20;oct;597;4;-1;6;unknown;no
26;management;married;secondary;no;6947;no;yes;cellular;22;jul;1572;7;-1;5;success;yes
37;blue-collar;married;tertiary;no;7418;yes;yes;unknown;9;feb;1465;8;-1;3;unknown;no
78;services;married;primary;no;5575;yes;no;cellular;23;sep;671;9;143;8;unknown;no
52;technician;married;secondary;no;7425;yes;no;cellular;29;feb;634;1;-1;3;unknown;yes
67;technician;married;secondary;no;3978;no;no;cellular;8;jan;923;17;-1;0;unknown;yes
79;blue-collar;married;secondary;no;12436;no;no;cellular;24;feb;2009;28;-1;2;other;no
34;technician;single;secondary;no;7089;yes;no;cellular;18;nov;2899;7;-1;7;unknown;no
20;admin.;single;secondary;no;6154;no;no;unknown;7;mar;2467;20;-1;2;unknown;yes
49;admin.;married;secondary;no;6183;no;no;cellular;19;jun;2308;10;-1;6;unknown;no
30;retired;married;primary;no;1362;yes;no;cellular;23;jul;1457;24;-1;0;unknown;no
90;admin.;single;tertiary;no;9101;no;yes;cellular;18;nov;2463;21;-1;3;unknown;no
85;entrepreneur;single;primary;no;7646;yes;no;cellular;1;jun;1378;1;-1;3;unknown;yes
31;services;married;tertiary;no;13755;no;yes;cellular;11;jan;2748;18;-1;8;unknown;no
28;entrepreneur;divorced;primary;no;3104;yes;no;cellular;9;sep;1408;26;-1;0;unknown;no
73;blue-collar;married;secondary;no;7512;yes;no;unknown;10;dec;2590;14;-1;8;failure;no
84;blue-collar;married;secondary;no;14069;yes;no;cellular;10;aug;1298;19;-1;9;other;no
46;management;married;primary;no;14306;no;no;unknown;1;dec;1919;18;-1;7;unknown;no
26;management;divorced;primary;no;14255;yes;no;cellular;27;feb;2977;25;-1;9;unknown;no
84;technician;married;secondary;no;2502;yes;no;cellular;17;jan;1711;13;-1;5;unknown;no
42;student;single;secondary;no;13252;no;yes;cellular;27;jul;2863;7;-1;3;unknown;yes
93;management;married;primary;no;4037;no;yes;unknown;12;mar;48;2;-1;5;unknown;no
59;technician;married;unknown;no;7292;no;no;unknown;12;mar;443;7;-1;5;failure;yes
26;blue-collar;married;secondary;no;12466;yes;yes;cellular;19;nov;2932;28;50;1;unknown;no
57;blue-collar;single;secondary;no;-1004;no;no;cellular;17;oct;171;28;-1;6;unknown;no
42;technician;married;secondary;no;7627;yes;yes;telephone;7;sep;929;10;-1;8;unknown;no
22;management;married;secondary;no;2984;yes;no;unknown;23;feb;1847;17;-1;7;failure;no
28;unknown;married;tertiary;no;14737;yes;yes;unknown;11;may;5;21;-1;2;unknown;no
76;management;single;secondary;no;318;yes;no;cellular;24;apr;1227;5;-1;7;unknown;yes
55;technician;married;secondary;no;11703;yes;no;cellular;2;jan;2416;9;-1;3;unknown;yes
89;management;married;secondary;no;10719;yes;no;unknown;16;jun;2941;4;-1;9;unknown;yes
22;management;married;tertiary;no;519;no;no;cellular;23;jun;721;20;-1;0;unknown;no
65;management;divorced;primary;no;3427;yes;no;cellular;9;nov;930;22;-1;2;failure;no
35;services;single;secondary;no;2603;yes;no;cellular;30;jan;2328;15;110;0;unknown;yes
87;management;single;secondary;no;-1101;yes;no;cellular;27;jul;1078;14;-1;4;unknown;no
54;unemployed;married;secondary;no;14846;no;no;unknown;10;jun;1192;27;88;9;unknown;no
77;blue-collar;married;secondary;no;10068;yes;no;unknown;21;apr;2965;18;-1;8;unknown;yes
65;admin.;divorced;tertiary;no;3330;yes;no;cellular;10;jul;2475;10;-1;6;unknown;no
94;management;married;tertiary;no;7180;yes;no;cellular;30;mar;1535;16;-1;2;failure;no
45;retired;married;secondary;no;14595;no;no;unknown;3;oct;412;22;294;6;failure;no
86;technician;married;secondary;no;13473;yes;yes;cellular;25;nov;838;23;-1;7;failure;no
94;entrepreneur;divorced;secondary;no;1750;yes;yes;cellular;17;jun;2095;20;-1;3;unknown;yes
57;self-employed;married;secondary;no;9881;yes;no;cellular;28;jun;1026;10;-1;2;unknown;yes
62;housemaid;married;secondary;no;14819;no;no;cellular;14;oct;684;9;-1;1;unknown;no
79;retired;single;primary;no;2929;yes;no;cellular;19;jun;2835;16;-1;7;unknown;yes
75;technician;married;unknown;no;12796;no;no;cellular;18;mar;2376;5;-1;2;unknown;no
84;blue-collar;married;secondary;no;3813;yes;no;cellular;18;oct;2280;19;-1;6;other;yes
73;management;divorced;tertiary;no;-276;no;no;unknown;14;may;1699;25;-1;1;failure;yes
57;unknown;divorced;primary;no;-506;no;no;unknown;3;jan;59;1;-1;4;unknown;no
57;technician;single;secondary;no;6437;no;no;unknown;10;jun;589;24;-1;4;unknown;yes
94;management;single;primary;no;5160;yes;no;cellular;23;jul;2577;1;-1;8;unknown;no
50;management;married;tertiary;no;6575;yes;no;cellular;13;may;2034;26;-1;7;unknown;yes
23;blue-collar;divorced;secondary;no;-1716;yes;no;unknown;22;may;1089;24;4;7;success;no
36;management;married;tertiary;no;13315;no;no;unknown;12;jun;1054;5;-1;9;unknown;no
57;technician;single;tertiary;no;3083;no;no;cellular;9;jul;981;7;-1;1;unknown;no
76;services;divorced;secondary;no;6491;yes;no;cellular;26;apr;1773;24;-1;1;unknown;no
76;blue-collar;single;secondary;no;-1100;no;no;cellular;29;jul;776;15;-1;9;unknown;yes
65;blue-collar;single;tertiary;no;-541;yes;yes;cellular;27;may;147;11;126;6;failure;no
58;blue-collar;single;tertiary;no;11680;no;no;cellular;10;jul;46;12;-1;3;failure;no
30;blue-collar;married;secondary;no;533;yes;no;unknown;30;jan;1267;17;-1;2;unknown;no
62;admin.;single;tertiary;no;4579;yes;yes;cellular;19;oct;1501;17;52;2;unknown;yes
70;management;married;tertiary;no;5595;yes;no;cellular;16;dec;1618;23;-1;6;unknown;no
59;blue-collar;married;secondary;no;-79;no;no;unknown;29;feb;2403;17;-1;0;success;yes
80;blue-collar;married;tertiary;no;2972;no;no;cellular;21;feb;2701;4;145;3;unknown;yes
44;management;married;primary;no;387;yes;no;unknown;25;jul;1664;22;44;5;other;no
55;blue-collar;single;secondary;no;8730;yes;yes;cellular;3;sep;2500;2;107;8;unknown;yes
77;admin.;divorced;primary;no;12830;yes;no;unknown;12;jul;2569;10;-1;0;unknown;no
24;blue-collar;married;primary;no;-4;yes;no;cellular;8;dec;2224;5;113;0;unknown;no
22;blue-collar;married;tertiary;yes;2825;yes;yes;unknown;25;jun;2022;10;-1;1;unknown;yes
62;management;married;tertiary;no;3282;yes;no;cellular;27;mar;209;10;-1;6;unknown;no
75;admin.;divorced;tertiary;no;11869;yes;no;cellular;15;may;186;27;-1;6;unknown;yes
48;student;married;unknown;no;13451;no;yes;cellular;11;oct;1048;11;-1;4;unknown;no
40;technician;single;secondary;no;-1896;no;no;cellular;23;feb;1187;10;-1;3;unknown;no
59;services;divorced;primary;yes;6630;yes;no;cellular;13;sep;34;11;-1;9;unknown;no
27;management;married;secondary;no;-649;no;no;unknown;6;jun;2043;6;-1;5;unknown;yes
49;technician;divorced;tertiary;no;698;yes;no;cellular;13;sep;1276;21;-1;7;success;no
70;services;divorced;primary;no;14892;no;no;telephone;11;sep;474;10;396;6;unknown;yes
47;admin.;divorced;unknown;no;13300;yes;no;cellular;6;dec;758;8;-1;1;unknown;no
56;management;married;secondary;no;3310;no;no;unknown;6;jul;469;11;-1;1;unknown;yes
48;technician;married;unknown;no;4190;yes;yes;cellular;5;may;2954;20;-1;5;unknown;no
19;entrepreneur;single;secondary;no;11166;yes;no;unknown;7;apr;2569;24;-1;0;unknown;no
94;admin.;married;secondary;no;822;no;no;cellular;23;jan;263;27;-1;4;failure;yes
29;services;single;tertiary;no;14447;yes;no;cellular;23;sep;1128;19;-1;0;failure;no
56;technician;married;tertiary;no;1921;yes;no;cellular;19;jun;766;7;-1;6;other;no
83;blue-collar;married;secondary;no;9019;no;no;unknown;11;feb;406;28;-1;2;unknown;yes
30;management;married;tertiary;no;-453;no;no;telephone;6;dec;2693;21;-1;8;failure;no
63;blue-collar;married;tertiary;no;76;yes;no;unknown;25;jul;1229;12;-1;4;unknown;yes
44;services;married;primary;no;11962;yes;no;cellular;9;dec;2683;21;-1;0;unknown;no
34;blue-collar;married;primary;no;14820;yes;no;cellular;20;jun;1239;6;-1;9;unknown;no
77;blue-collar;married;secondary;no;11908;no;no;unknown;25;apr;2111;12;-1;3;unknown;yes
81;technician;single;secondary;no;1657;yes;no;cellular;18;jun;2861;5;-1;7;unknown;no
52;management;single;tertiary;no;-1265;no;no;cellular;8;nov;871;13;-1;6;unknown;no
87;services;married;primary;no;5214;yes;no;unknown;18;jun;37;17;383;5;unknown;no
47;management;married;secondary;no;9856;yes;no;cellular;5;may;759;9;195;8;unknown;no
88;blue-collar;married;secondary;no;2094;yes;no;telephone;6;jan;664;27;-1;3;other;no
91;retired;married;secondary;no;2728;yes;no;cellular;2;mar;2021;20;-1;9;unknown;yes
80;blue-collar;married;secondary;no;1729;no;no;unknown;25;jul;221;21;-1;0;failure;no
45;management;married;secondary;no;5241;yes;no;unknown;22;feb;1365;17;-1;9;unknown;no
77;blue-collar;married;primary;no;8472;no;yes;telephone;24;oct;769;19;-1;5;unknown;no
54;services;single;secondary;no;-170;yes;no;cellular;4;oct;472;19;101;3;unknown;yes
39;unemployed;married;unknown;no;8090;yes;yes;cellular;19;jan;2404;8;-1;0;other;yes
85;unknown;divorced;secondary;no;14932;yes;no;unknown;4;aug;578;27;-1;9;unknown;yes
37;management;married;secondary;no;12432;no;no;cellular;16;jul;234;8;-1;2;failure;no
85;blue-collar;divorced;secondary;no;-1105;no;no;unknown;1;jun;2649;25;-1;0;unknown;no
81;management;married;secondary;no;5273;yes;yes;cellular;16;oct;2141;26;-1;4;unknown;no
34;technician;married;secondary;no;4696;no;yes;cellular;1;may;2908;15;-1;7;unknown;no
29;blue-collar;married;tertiary;yes;13042;yes;yes;cellular;24;jun;2886;7;-1;1;unknown;no
39;unemployed;married;primary;no;12900;no;yes;cellular;17;jan;2236;6;-1;5;failure;no
34;entrepreneur;married;tertiary;no;10434;no;no;unknown;5;dec;648;16;-1;5;unknown;no
27;unknown;married;primary;no;5477;no;no;telephone;26;sep;1708;8;336;4;unknown;no
82;technician;single;tertiary;no;802;no;no;cellular;16;jan;15;3;-1;6;unknown;no
39;technician;married;tertiary;no;1122;no;yes;cellular;25;apr;1398;10;337;0;unknown;no
67;blue-collar;single;secondary;no;10782;no;no;unknown;3;mar;363;26;-1;9;unknown;no
31;admin.;married;primary;no;456;yes;no;telephone;10;apr;743;10;-1;3;unknown;no
81;management;divorced;secondary;no;320;yes;no;cellular;18;jan;2457;24;-1;5;unknown;yes
64;blue-collar;married;secondary;no;8697;no;no;cellular;21;oct;2221;19;-1;3;unknown;yes
46;admin.;married;tertiary;no;9964;no;no;unknown;28;apr;2233;29;-1;5;unknown;yes
93;management;married;secondary;no;6237;yes;no;cellular;30;apr;469;2;-1;1;unknown;no
53;management;married;secondary;no;2406;yes;no;unknown;18;mar;1403;9;-1;8;unknown;no
69;self-employed;married;tertiary;no;5591;no;no;unknown;26;aug;311;1;361;3;unknown;no
93;retired;married;unknown;no;1119;no;no;unknown;17;jul;2847;10;-1;4;unknown;yes
24;blue-collar;single;secondary;no;1511;yes;no;unknown;11;sep;534;26;-1;6;unknown;no
46;unknown;divorced;tertiary;no;1828;yes;yes;unknown;9;feb;2576;18;-1;7;unknown;yes
28;blue-collar;married;secondary;no;14949;yes;no;cellular;11;oct;2169;23;-1;0;unknown;no
50;management;divorced;tertiary;no;5651;yes;no;cellular;26;mar;227;1;245;6;unknown;yes
23;management;divorced;tertiary;no;7092;no;no;cellular;27;jun;988;12;-1;9;unknown;yes
49;technician;single;tertiary;no;8370;no;no;cellular;9;feb;1431;5;-1;8;unknown;no
68;admin.;married;secondary;no;9784;yes;no;cellular;17;dec;1198;28;-1;1;unknown;no
92;management;married;secondary;no;771;yes;yes;cellular;20;dec;1930;25;-1;1;other;no
75;retired;married;secondary;no;4777;no;no;cellular;5;feb;2600;25;-1;3;unknown;no
43;blue-collar;single;secondary;no;-1887;yes;no;cellular;12;oct;14;11;-1;0;unknown;no
63;retired;married;secondary;no;-1469;no;yes;unknown;18;feb;213;20;-1;8;failure;no
46;technician;married;tertiary;no;7714;no;no;unknown;27;dec;602;26;92;4;unknown;no
21;unknown;married;secondary;no;1410;no;no;unknown;25;feb;51;14;-1;2;unknown;no
30;admin.;married;primary;no;7236;yes;no;cellular;25;may;929;15;-1;5;unknown;no
56;blue-collar;single;tertiary;no;6324;no;no;cellular;16;dec;56;2;121;6;success;yes
32;blue-collar;married;tertiary;no;9159;yes;yes;cellular;9;jan;1312;25;214;3;unknown;yes
46;management;single;secondary;no;-274;yes;no;cellular;8;jul;2455;27;-1;1;unknown;yes
